STATE,NPI,NPPES Provider Last Name,NPPES Provider First Name,NPPES Provider ZIP Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,Long-Acting Opioid Claim Count,Long-Acting Opioid Prescribing Rate,,
AZ,1487924965,TANZELLA,TONI,85203,AZ,Nurse Practitioner,2379,57,2.395964691,0,0,,
AZ,1215287685,KANOTRA,RITESH,85206,AZ,Internal Medicine,437,19,4.347826087,0,0,,
AZ,1700028602,DAVIS,AMANDA,85234,AZ,Physician Assistant,766,0,0,,,,
AZ,1558456186,KIM,TAYLOR,85120,AZ,Dentist,128,37,28.90625,0,0,,
AZ,1104137678,ZIEMAN,GLYNNIS,85013,AZ,Neurology,155,0,0,0,,,
AZ,1386750511,MORSE,SUZANNE,86326,AZ,Nurse Practitioner,3760,2517,66.94148936,804,31.94278904,,
AZ,1750487153,MACHERLA,MURALI,85260,AZ,Cardiology,92,31,33.69565217,0,0,,
AZ,1598819443,WONG,ALISSA,85248,AZ,Optometry,19,0,0,0,,,
AZ,1295846095,SCHOLTEN,VALERIE,85254,AZ,Obstetrics & Gynecology,346,0,0,0,,,
AZ,1750638128,STEVENS,MICHAEL,85750,AZ,Internal Medicine,99,0,0,0,,,
AZ,1871560383,BLOCK,JOEL,85621,AZ,Family Practice,3633,205,5.642719516,26,12.68292683,,
AZ,1144631797,OSTER-MORRIS,ELIJAH,85704,AZ,Nurse Practitioner,449,0,0,0,,,
AZ,1851609309,ENGHOLDT,JAIME,85054,AZ,Physician Assistant,135,26,19.25925926,0,0,,
AZ,1861829665,DEMAS,CLINT,85301,AZ,Physician Assistant,215,14,6.511627907,0,0,,
AZ,1376523399,SEIDEL,MATTHEW,85028,AZ,Orthopedic Surgery,82,44,53.65853659,0,0,,
AZ,1053791202,BARNETT,KELLY,85724,AZ,Internal Medicine,87,0,0,,,,
AZ,1023000445,ARROYO BRITO,LUIS,85053,AZ,Pediatric Medicine,43,0,0,0,,,
AZ,1588657662,POSTON,TRACY,85004,AZ,Physician Assistant,97,0,0,0,,,
AZ,1013187525,GARDNER,KYLE,85724,AZ,Emergency Medicine,93,24,25.80645161,0,0,,
AZ,1770847493,DALESANDRO,ADAM,85716,AZ,Dentist,64,0,0,0,,,
AZ,1619998200,SMITH,PEARISH,86045,AZ,Family Practice,1064,41,3.853383459,0,0,,
AZ,1962809657,SIMPSON,GEORGE,85224,AZ,Dentist,47,0,0,0,,,
AZ,1306165733,OLSON,LOYD,85008,AZ,General Surgery,243,31,12.75720165,0,0,,
AZ,1720054992,MCLEOD,KATHLEEN,85747,AZ,Nurse Practitioner,4217,145,3.438463363,,,,
AZ,1437233194,BRIMHALL,JAMES,85712,AZ,Dentist,107,0,0,0,,,
AZ,1821090739,TROUT,COLIN,85718,AZ,General Practice,733,0,0,0,,,
AZ,1205243672,GILBERT,AMBER,85224,AZ,Nurse Practitioner,1505,49,3.255813954,0,0,,
AZ,1871564294,MADDOX,DELBERT,85308,AZ,Orthopedic Surgery,276,37,13.4057971,0,0,,
AZ,1760749592,SHEHATA,NERMINE,85308,AZ,Student in an Organized Health Care Education/Training Program,65,0,0,0,,,
AZ,1740254457,KELLOGG,CHRISTOPHER,85224,AZ,Hematology-Oncology,1838,223,12.13275299,85,38.11659193,,
AZ,1508043001,URBAN,MARK,85724,AZ,Emergency Medicine,193,44,22.79792746,0,0,,
AZ,1952776023,JIMENEZ,KRISTINA,85735,AZ,Nurse Practitioner,3125,181,5.792,,,,
AZ,1033515655,ROTHERMAL,KELLY,85629,AZ,Nurse Practitioner,740,26,3.513513514,,,,
AZ,1649512807,WALKER,PHILIP,85283,AZ,Internal Medicine,46,0,0,0,,,
AZ,1801200753,RAMEY,WYATT,85724,AZ,Neurological Surgery,48,39,81.25,0,0,,
AZ,1215485529,BUENO,SHAUNDA,86324,AZ,Nurse Practitioner,187,46,24.59893048,0,0,,
AZ,1033468202,TURNER,TANYA,85142,AZ,Nurse Practitioner,367,16,4.359673025,,,,
AZ,1215461785,WADDELL,AMANDA,85006,AZ,Student in an Organized Health Care Education/Training Program,21,0,0,0,,,
AZ,1952379166,VANDER KNAPP,WILLIAM,85712,AZ,Emergency Medicine,35,0,0,0,,,
AZ,1205194339,GOOKIN,TODD,85260,AZ,Pharmacist,12,0,0,0,,,
AZ,1437439262,DERN,RACHEL,85006,AZ,Obstetrics & Gynecology,110,0,0,0,,,
AZ,1902249527,TIEMEIER,KYLE,85741,AZ,Emergency Medicine,101,13,12.87128713,0,0,,
AZ,1831362144,STEINBRING,LAUREL,86004,AZ,Nurse Practitioner,712,34,4.775280899,,,,
AZ,1770960668,WANG,RYAN,85006,AZ,Student in an Organized Health Care Education/Training Program,48,0,0,0,,,
AZ,1215317037,MURANTE,ANTHONY,85259,AZ,General Surgery,52,28,53.84615385,,,,
AZ,1134141500,MANN,ERIC,85032,AZ,Emergency Medicine,615,131,21.30081301,0,0,,
AZ,1821137530,BHAKTA,RITA,85711,AZ,Optometry,35,0,0,0,,,
AZ,1457604506,BORBON,MARTHA,85621,AZ,Nurse Practitioner,3842,205,5.335762624,0,0,,
AZ,1265472443,RAZZAQ,JAMIL,85375,AZ,Internal Medicine,11053,86,0.778069303,,,,
AZ,1891848446,FUTCH,THOMAS,85714,AZ,Preventive Medicine,17,0,0,0,,,
AZ,1588051312,LOW,SEE WEI,85259,AZ,Internal Medicine,377,0,0,,,,
AZ,1497857932,MARTIN,SHERRY,85037,AZ,Nurse Practitioner,1747,0,0,0,,,
AZ,1568489458,DAMICO,LYNN,86409,AZ,Physician Assistant,467,44,9.421841542,,,,
AZ,1003951252,BARBER,ROBERT,85236,AZ,Dentist,16,0,0,0,,,
AZ,1285974238,MISIAK,MARY,85382,AZ,Nurse Practitioner,742,0,0,0,,,
AZ,1659473197,ERDOS,LEVENTE,85304,AZ,Allergy/ Immunology,2167,0,0,0,,,
AZ,1699040709,CHANDLER,ALDINE,85712,AZ,Family Practice,1187,68,5.728727885,23,33.82352941,,
AZ,1265987192,RICE,JASON,85392,AZ,Dentist,33,0,0,0,,,
AZ,1467433144,LAU,KRISTIN,85050,AZ,Family Practice,1848,17,0.91991342,0,0,,
AZ,1093154643,HIRAMA,IKKEI,85724,AZ,Psychiatry & Neurology,415,0,0,0,,,
AZ,1831214006,BURGER,RICHARD,85345,AZ,General Practice,19,0,0,0,,,
AZ,1851351290,WILLIS,BARRY,86323,AZ,Dentist,24,0,0,0,,,
AZ,1568869774,STEINBORN,SHAWN,85282,AZ,Naturopath,42,0,0,0,,,
AZ,1144480682,TOE,WIN,85206,AZ,Neurology,571,0,0,0,,,
AZ,1962450114,BEGGY,EDWARD,85746,AZ,Family Practice,8883,325,3.658673871,17,5.230769231,,
AZ,1568410371,PETERS,MARY,85248,AZ,Podiatry,332,34,10.24096386,0,0,,
AZ,1184687816,FOROOTAN,ALI,85258,AZ,Diagnostic Radiology,26,0,0,0,,,
AZ,1083913826,TRENOU,TOYO,85375,AZ,Emergency Medicine,127,21,16.53543307,0,0,,
AZ,1538503032,SHOEN,MEGAN,85044,AZ,Physician Assistant,125,0,0,0,,,
AZ,1801086087,PATEL,KANDARP,85037,AZ,Gastroenterology,1114,0,0,0,,,
AZ,1356599013,STADHEIM,CHAD,85745,AZ,Emergency Medicine,343,93,27.11370262,0,0,,
AZ,1770792780,FLOYD,KAREN,85724,AZ,Psychiatry & Neurology,14,0,0,0,,,
AZ,1457476590,HELTZEL,LAURIE,85015,AZ,Physician Assistant,15,0,0,0,,,
AZ,1447408570,PENA,CARLOS,85607,AZ,Physician Assistant,10698,262,2.449055898,12,4.580152672,,
AZ,1215920269,SESSLER,SHERRI,85015,AZ,Physician Assistant,10624,441,4.150978916,,,,
AZ,1508293713,NELSON,THOMAS,85054,AZ,Physician Assistant,493,289,58.62068966,61,21.10726644,,
AZ,1205150174,ANAGHO,RITA,85008,AZ,Nurse Practitioner,3632,0,0,0,,,
AZ,1851356620,KOMAR,JONATHAN,85258,AZ,Physical Medicine and Rehabilitation,35,27,77.14285714,,,,
AZ,1255786455,ENRIQUEZ,NICOLAS,85724,AZ,Emergency Medicine,55,0,0,0,,,
AZ,1548445182,BORON,ANNA,85012,AZ,Endocrinology,3903,0,0,0,,,
AZ,1396722161,SHILLINGTON,DAVID,86326,AZ,Internal Medicine,232,0,0,0,,,
AZ,1861430894,SADOWSKY,IRIS,85296,AZ,Family Practice,505,19,3.762376238,,,,
AZ,1164620399,PENA,THOMAS,85006,AZ,Family Practice,3148,146,4.637865311,,,,
AZ,1831258987,MOREIRA,SERAPHIM,85340,AZ,Dentist,101,0,0,0,,,
AZ,1992164503,EICHHORN,ALEXANDRIA,85206,AZ,Nurse Practitioner,115,0,0,0,,,
AZ,1881923472,OLENDORF,NATALIE,85712,AZ,Nurse Practitioner,359,54,15.04178273,0,0,,
AZ,1609130772,BODNAR,ZACHARY,85259,AZ,Ophthalmology,105,0,0,0,,,
AZ,1013980515,ROPER,ARLYNN,85351,AZ,Optometry,586,0,0,0,,,
AZ,1972716207,PAGE,BRIAN,85006,AZ,Emergency Medicine,161,29,18.01242236,,,,
AZ,1093771784,SCHUBERT,MARK,85013,AZ,Allergy/ Immunology,1097,0,0,0,,,
AZ,1104254952,ALLEN,TONYA,86409,AZ,Nurse Practitioner,232,23,9.913793103,,,,
AZ,1699703462,SHELBY,MELISSA,85234,AZ,Nurse Practitioner,106,34,32.0754717,,,,
AZ,1235482324,DUNN,KELLEY,85713,AZ,Pharmacist,27,0,0,0,,,
AZ,1487008975,MARSTON,THOMAS,85006,AZ,Student in an Organized Health Care Education/Training Program,241,0,0,,,,
AZ,1780676437,ABUBAKR,HALA,85351,AZ,Internal Medicine,12626,585,4.633296373,43,7.35042735,,
AZ,1477877009,STONEKING,TINA,85021,AZ,Nurse Practitioner,15,0,0,0,,,
AZ,1699152900,HANFORD,AMY,85286,AZ,Nurse Practitioner,695,65,9.352517986,0,0,,
AZ,1588800403,MILLET,RAINEY,85254,AZ,Obstetrics & Gynecology,55,0,0,0,,,
AZ,1699770289,GROSSMAN,ALAN,85006,AZ,Cardiology,3681,0,0,0,,,
AZ,1174510556,FUCCI,MICHAEL,85224,AZ,Otolaryngology,466,38,8.154506438,0,0,,
AZ,1427007202,DAO,JUNG,85032,AZ,Ophthalmology,2362,0,0,0,,,
AZ,1568435675,EICHLING,PHILLIP,85712,AZ,Internal Medicine,29,0,0,0,,,
AZ,1366692238,JONES,JUDITH,85719,AZ,Physician Assistant,273,0,0,0,,,
AZ,1982688172,BACON,ARTHUR,85715,AZ,Internal Medicine,10422,751,7.205910574,193,25.69906791,,
AZ,1265831838,STORY,DELIA,85203,AZ,Nurse Practitioner,5440,285,5.238970588,50,17.54385965,,
AZ,1114923943,KATAKKAR,SURESH,85704,AZ,Hematology-Oncology,14,0,0,0,,,
AZ,1427056340,MCCALLUM,ALLAN,85374,AZ,Nurse Practitioner,873,28,3.207331042,0,0,,
AZ,1366472961,WALKER,JENNIFER,86001,AZ,Physician Assistant,203,104,51.23152709,0,0,,
AZ,1306964895,WASHKOWIAK,PATRICIA,85233,AZ,Nurse Practitioner,273,0,0,0,,,
AZ,1366418675,KRESL,JOHN,85028,AZ,Radiation Oncology,184,13,7.065217391,0,0,,
AZ,1326472291,CAUSEY,JOEL,86503,AZ,Optometry,283,0,0,0,,,
AZ,1063454932,SCHELL,WALTER,85008,AZ,General Surgery,219,23,10.50228311,0,0,,
AZ,1215069893,UPCHURCH,ROBERT,86305,AZ,Naturopath,408,0,0,0,,,
AZ,1508965583,ATA-ABADI,KAMRAN,85255,AZ,Dentist,35,0,0,0,,,
AZ,1265807150,MERCHEN,JANELL,85755,AZ,Nurse Practitioner,528,12,2.272727273,0,0,,
AZ,1528387834,KOCHAR,SUZI,85338,AZ,Endocrinology,108,0,0,0,,,
AZ,1184049959,BURROWS,KALYNN,85297,AZ,Physician Assistant,645,320,49.6124031,27,8.4375,,
AZ,1497950661,ZAFAR,ADEEL,85006,AZ,Psychiatry,1701,0,0,,,,
AZ,1093869281,NGUYEN,TRAM,85009,AZ,Dentist,27,0,0,0,,,
AZ,1003085341,AHN,SUNGIL,85282,AZ,Dentist,74,24,32.43243243,0,0,,
AZ,1861546384,GAYLORD,JESSICA,86004,AZ,Nurse Practitioner,547,0,0,0,,,
AZ,1871016394,MONTEZ,NICOL,85027,AZ,Nurse Practitioner,20,0,0,0,,,
AZ,1851709323,SCHOHN,ASHLEY,85308,AZ,Nurse Practitioner,2185,46,2.105263158,,,,
AZ,1871855072,YARUSSO,JAMES,85206,AZ,General Practice,789,0,0,0,,,
AZ,1437224086,SCHACHTER,ARTHUR,85715,AZ,Internal Medicine,8977,545,6.071070514,43,7.889908257,,
AZ,1255628525,CHAVEZ,SERGIO,85008,AZ,Psychiatry,754,0,0,0,,,
AZ,1902922875,KELLY,RACHEL,85712,AZ,Family Practice,379,13,3.430079156,,,,
AZ,1104875822,WILLIAMS,MAGDA,85258,AZ,Family Practice,3658,53,1.448879169,,,,
AZ,1659314821,SHIH,ALAN,85741,AZ,Podiatry,32,0,0,0,,,
AZ,1902897440,TANNEHILL,SCOTT,85258,AZ,Radiation Oncology,202,29,14.35643564,,,,
AZ,1306884465,PUROHIT,PALLAVI,85224,AZ,Internal Medicine,2458,157,6.387306754,36,22.92993631,,
AZ,1457358608,HECHT,CHARLES,85375,AZ,General Surgery,39,0,0,0,,,
AZ,1033306584,MILLIGAN,JEREMY,85711,AZ,Physician Assistant,256,45,17.578125,0,0,,
AZ,1598029050,HIRONS,KAMI,85206,AZ,Preventive Medicine,26,0,0,0,,,
AZ,1902907140,GOSSES,KENNETH,85712,AZ,Optometry,266,0,0,0,,,
AZ,1952498263,SUAVERDEZ,JAY,85395,AZ,Dentist,30,0,0,0,,,
AZ,1962486589,BASH,DEBORAH,85054,AZ,Plastic Surgery,16,0,0,0,,,
AZ,1093857377,MUNOZ,LOURDES,85711,AZ,Dentist,82,23,28.04878049,0,0,,
AZ,1508210659,BARDWELL,KRISTINA,85202,AZ,Nurse Practitioner,28,0,0,0,,,
AZ,1477585727,SNOW,DEBRA,86305,AZ,Nurse Practitioner,857,29,3.383897316,0,0,,
AZ,1609869643,JOHNSON,MICHAEL,85351,AZ,Internal Medicine,10738,37,0.344570684,0,0,,
AZ,1245777101,KARKI,NIKITA,85234,AZ,Physician Assistant,53,25,47.16981132,0,0,,
AZ,1427042233,MENICK,FREDERICK,85715,AZ,Specialist,43,11,25.58139535,0,0,,
AZ,1306275615,TECAYA,KAM,85705,AZ,Naturopath,46,0,0,0,,,
AZ,1033468772,LEAP,JAMES,85004,AZ,Physician Assistant,2685,1668,62.12290503,532,31.89448441,,
AZ,1861841389,ROBERTSON,JEFFREY,85712,AZ,Internal Medicine,14,0,0,0,,,
AZ,1811054885,MILLET,FREVENT,85250,AZ,Dentist,94,21,22.34042553,0,0,,
AZ,1124092242,GDULA,MARY,86023,AZ,Nurse Practitioner,1503,67,4.457751164,0,0,,
AZ,1578673976,PENA,SARA,85013,AZ,Family Practice,530,22,4.150943396,0,0,,
AZ,1750767638,BROOKS,DAREN,86442,AZ,General Practice,663,0,0,0,,,
AZ,1922462373,JENSEN,ASHLEY,85008,AZ,Student in an Organized Health Care Education/Training Program,35,0,0,0,,,
AZ,1326021379,SMITH,CATHLEEN,85260,AZ,Family Practice,21,0,0,0,,,
AZ,1679928519,HILL,HANNAH,85259,AZ,Dermatology,158,11,6.962025317,0,0,,
AZ,1174942593,SCHMIDT,TIMOTHY,85122,AZ,Obstetrics & Gynecology,31,11,35.48387097,0,0,,
AZ,1437428729,FIMBRES,JENNIFER,85719,AZ,Nurse Practitioner,1511,336,22.23692919,67,19.94047619,,
AZ,1821077470,ROUZAUD,SILVIA,85714,AZ,Family Practice,5450,228,4.183486239,81,35.52631579,,
AZ,1114117686,SETTY,SABITHA,86326,AZ,Pulmonary Disease,57,0,0,0,,,
AZ,1912989963,ASHTIANI,MEHRDAD,85032,AZ,Dentist,199,61,30.65326633,0,0,,
AZ,1760461883,CURRAN,WILLIAM,85351,AZ,Optometry,1533,0,0,0,,,
AZ,1295987923,WILLIM,THOMAS,85224,AZ,Physician Assistant,1052,16,1.520912548,,,,
AZ,1306075924,UNGAR,SCOTT,85015,AZ,Nephrology,1710,0,0,0,,,
AZ,1386053056,TURNER,LINDA,86504,AZ,Nurse Practitioner,2007,101,5.032386647,0,0,,
AZ,1124227160,HOOPER,JAMES,85226,AZ,Optometry,1265,0,0,0,,,
AZ,1902898620,JOHNSON,STEVEN,85304,AZ,Family Practice,605,40,6.611570248,0,0,,
AZ,1669814281,GILLESPIE,STEVEN,85741,AZ,Podiatry,152,30,19.73684211,0,0,,
AZ,1497709158,MELBY,JOY,85018,AZ,Nurse Practitioner,156,0,0,0,,,
AZ,1922076090,RUGGERI,SEBASTIAN,85016,AZ,Hand Surgery,446,127,28.47533632,0,0,,
AZ,1699982611,FRIEDMAN,SHELLY,85260,AZ,Dermatology,26,0,0,0,,,
AZ,1568552354,KOSTIAL,ROBERT,85050,AZ,Dentist,39,0,0,0,,,
AZ,1134396591,VUCICEVIC,DARKO,85259,AZ,Student in an Organized Health Care Education/Training Program,17,0,0,0,,,
AZ,1770660532,O'KEEFE,GERALD,85224,AZ,Dentist,15,0,0,0,,,
AZ,1487686002,PLUMB,DAVID,85712,AZ,Internal Medicine,329,81,24.62006079,40,49.38271605,,
AZ,1740484112,SMITH,JORDANA,85711,AZ,Ophthalmology,17,0,0,0,,,
AZ,1205129384,RANKOVIC,ALECIA,85004,AZ,Nurse Practitioner,550,0,0,0,,,
AZ,1962817759,MAGGO,GUNJAN,85013,AZ,Student in an Organized Health Care Education/Training Program,309,0,0,0,,,
AZ,1316038136,MADDUR,JAYA,85635,AZ,Gastroenterology,300,0,0,0,,,
AZ,1205810322,MARCELLO,RICHARD,85715,AZ,Ophthalmology,671,0,0,0,,,
AZ,1619117686,GONZALEZ,DOLORES,85201,AZ,Nurse Practitioner,19,0,0,0,,,
AZ,1164787040,BRENNAN,JAMES,85225,AZ,Dentist,25,0,0,0,,,
AZ,1730259227,FORD,TROY,85541,AZ,Optometry,457,0,0,0,,,
AZ,1487791018,POTYCZKA,DARYL,85222,AZ,Dentist,110,22,20,0,0,,
AZ,1801831177,FERNANDEZ,DIANA,85032,AZ,Neurology,1210,0,0,0,,,
AZ,1467774554,DETTRA,JESSICA,85215,AZ,Physician Assistant,271,60,22.1402214,0,0,,
AZ,1811966856,GUSS,CLIFFORD,85215,AZ,Physician Assistant,437,13,2.974828375,0,0,,
AZ,1194275099,SCHULZ,LESLIE,85375,AZ,Physician Assistant,1318,59,4.476479514,,,,
AZ,1861754368,SOLIMAN,MARGARET,85020,AZ,Internal Medicine,481,65,13.51351351,,,,
AZ,1659363794,BI,SUCAI,85006,AZ,Hematology-Oncology,780,73,9.358974359,13,17.80821918,,
AZ,1194933309,WOODBURY,PAUL,85012,AZ,Dentist,25,0,0,0,,,
AZ,1700835113,NIMLOS,ROBERT,85375,AZ,Emergency Medicine,132,30,22.72727273,0,0,,
AZ,1376617464,DAYRIT,BENEDICT,85208,AZ,Family Practice,5094,161,3.160581076,16,9.937888199,,
AZ,1528161528,SAEED,MUHAMMAD,85747,AZ,Psychiatry,3019,0,0,0,,,
AZ,1720506389,CODY,ERIN,85012,AZ,Nurse Practitioner,126,0,0,0,,,
AZ,1396820205,MLADENOVA,TZVETELINA,85014,AZ,Dentist,93,12,12.90322581,0,0,,
AZ,1104054378,EVANS,NATHANIEL,85635,AZ,Obstetrics & Gynecology,45,0,0,0,,,
AZ,1790804961,CALONJE,DIEGO,85712,AZ,Ophthalmology,1315,19,1.44486692,0,0,,
AZ,1033224118,PATEL,JYOTSANA,86313,AZ,Internal Medicine,107,0,0,0,,,
AZ,1588729446,LECORGNE,LISETTE,85721,AZ,Nurse Practitioner,12,0,0,0,,,
AZ,1760858906,VANCURAN,CARRIE,85712,AZ,Nurse Practitioner,135,16,11.85185185,0,0,,
AZ,1548337082,LEVEY,IRWIN,85258,AZ,Internal Medicine,7096,393,5.538331454,52,13.23155216,,
AZ,1083967954,CAMPBELL,JACQUELINE,86504,AZ,Pharmacist,41,0,0,0,,,
AZ,1700883436,MORRIS,OLGA,86326,AZ,Nurse Practitioner,73,0,0,,,,
AZ,1730423120,GAUNT,ROBERT,85281,AZ,Nurse Practitioner,561,15,2.673796791,0,0,,
AZ,1245659119,ESTRADA,JANELLE,86409,AZ,Student in an Organized Health Care Education/Training Program,210,19,9.047619048,0,0,,
AZ,1487701512,WILEY,LUZ,85364,AZ,Nurse Practitioner,201,0,0,0,,,
AZ,1275597981,SNYDER,ROBERT,85712,AZ,Ophthalmology,894,0,0,0,,,
AZ,1316148653,MARAYATI,FIRAS,85284,AZ,Nephrology,2220,0,0,0,,,
AZ,1275509846,CANTY,THOMAS,85027,AZ,Radiation Oncology,167,26,15.56886228,12,46.15384615,,
AZ,1205800331,EASON,R,85234,AZ,Ophthalmology,780,0,0,0,,,
AZ,1275890675,SEARS,STEVEN,85724,AZ,Internal Medicine,106,0,0,0,,,
AZ,1477885754,SCHMAHL,ELIZABETH,85713,AZ,Dentist,39,19,48.71794872,,,,
AZ,1205156528,HARPER,LISE,85006,AZ,Internal Medicine,202,13,6.435643564,0,0,,
AZ,1063712750,HOLEXA,ROY,85206,AZ,Dentist,11,0,0,0,,,
AZ,1184871014,COOK,SHERRON,85012,AZ,Physician Assistant,32,0,0,0,,,
AZ,1932185758,PALMER,MARSHALL,85546,AZ,Optometry,669,0,0,0,,,
AZ,1538410071,IMMEDIATO,MARA,85202,AZ,Physician Assistant,382,76,19.89528796,,,,
AZ,1568746139,MILLER,LEILA,85281,AZ,Physician Assistant,863,0,0,0,,,
AZ,1700262763,GONZALES,TARA,85653,AZ,Nurse Practitioner,350,0,0,0,,,
AZ,1225370695,DARZY,MEHRAN,85255,AZ,Nurse Practitioner,1332,188,14.11411411,21,11.17021277,,
AZ,1790976876,TORRES HERNANDEZ,VERONICA,85258,AZ,Internal Medicine,3814,380,9.963293131,32,8.421052632,,
AZ,1417202599,MACKEY,ORRIN,85208,AZ,Dentist,67,19,28.35820896,0,0,,
AZ,1013914886,REYES,SANDRA,85206,AZ,Dentist,49,0,0,0,,,
AZ,1295704229,BHALLA,NALINI,85012,AZ,Family Medicine,220,0,0,0,,,
AZ,1174562359,WILLETT,KATHERINE,85028,AZ,Nurse Practitioner,147,0,0,0,,,
AZ,1366425886,CELIS,GONZALO,85745,AZ,Internal Medicine,13159,910,6.915419105,271,29.78021978,,
AZ,1225052145,BARNETT,TIFFANY,85204,AZ,Nurse Practitioner,655,0,0,0,,,
AZ,1447699962,BURTON,KIMBERLY,85614,AZ,Nurse Practitioner,7312,450,6.154266958,17,3.777777778,,
AZ,1750468138,ALDRIDGE INNES,TRACI,85048,AZ,Nurse Practitioner,85,0,0,0,,,
AZ,1104895655,HOLMES,MARGARET,86403,AZ,Physician Assistant,15,0,0,0,,,
AZ,1851599724,KANTARTZIS,KELLY,85215,AZ,Obstetrics & Gynecology,358,21,5.865921788,0,0,,
AZ,1306043211,D'SOUZA,SEAN,85382,AZ,Vascular Surgery,137,0,0,0,,,
AZ,1962856773,NAEEM,ARSLAN,85008,AZ,Student in an Organized Health Care Education/Training Program,102,0,0,0,,,
AZ,1285608265,KLETSCHER,BRUCE,85014,AZ,Urology,1555,90,5.787781351,0,0,,
AZ,1417038548,DURVASAN,ARVIND,85048,AZ,Internal Medicine,834,80,9.592326139,,,,
AZ,1275500902,MUTHU,GERALD,85122,AZ,Internal Medicine,20362,702,3.447598468,93,13.24786325,,
AZ,1215479829,BUCKLEY,RACHAEL,85008,AZ,Nurse Practitioner,370,16,4.324324324,0,0,,
AZ,1952719429,HAHN,KELLI,85284,AZ,Dentist,13,0,0,0,,,
AZ,1962446989,BOYD,ALLEN,86326,AZ,Orthopedic Surgery,124,75,60.48387097,0,0,,
AZ,1447227251,CLEMENT,DEAN,85122,AZ,Podiatry,352,57,16.19318182,0,0,,
AZ,1982841896,AYOUB,CYNTHIA,85297,AZ,Nurse Practitioner,13,0,0,0,,,
AZ,1851358857,RICHARDS,CHARLOTTE,85349,AZ,Obstetrics & Gynecology,133,0,0,0,,,
AZ,1871798488,BIRDI,SHEFALI,85234,AZ,Internal Medicine,95,0,0,0,,,
AZ,1851656771,GIVENS,MICHAEL,85206,AZ,Physical Medicine and Rehabilitation,449,317,70.6013363,102,32.17665615,,
AZ,1366532269,DANIEL,CHARLES,85748,AZ,Internal Medicine,607,51,8.401976936,,,,
AZ,1376518746,BOROFSKY,ERIC,86426,AZ,Orthopedic Surgery,363,143,39.39393939,0,0,,
AZ,1164963591,SHIMA,SHOHEI,85711,AZ,Student in an Organized Health Care Education/Training Program,138,11,7.971014493,,,,
AZ,1316143878,KALANGI,SHEELA,85306,AZ,Internal Medicine,2210,58,2.624434389,,,,
AZ,1952350001,MCNEAL,LORI,85308,AZ,Obstetrics & Gynecology,192,0,0,0,,,
AZ,1285708172,FULTON,WILLIAM,85295,AZ,Emergency Medicine,214,40,18.69158879,0,0,,
AZ,1700804366,GOLDBERG,MARK,85712,AZ,Cardiology,3480,0,0,0,,,
AZ,1386698454,SCHMID,ROGER,85383,AZ,Infectious Disease,34,0,0,0,,,
AZ,1265814560,LINDSEY,MEGAN,85013,AZ,General Surgery,58,32,55.17241379,0,0,,
AZ,1417160599,SAHNI,JYOTSNA,85712,AZ,Sleep Medicine,124,0,0,,,,
AZ,1285089441,CHANG,JESSICA,85635,AZ,Student in an Organized Health Care Education/Training Program,32,0,0,0,,,
AZ,1871513820,PATTERSON,YVONNE,85006,AZ,Internal Medicine,2290,37,1.615720524,,,,
AZ,1255610630,BROWN,CHRISTINE,85251,AZ,Physician Assistant,2862,30,1.048218029,0,0,,
AZ,1700323524,CABRERA,KARLA,85308,AZ,Nurse Practitioner,1004,725,72.21115538,215,29.65517241,,
AZ,1073703443,GOAD,KELLY,85304,AZ,Obstetrics & Gynecology,173,0,0,0,,,
AZ,1376707638,SWITZER,MICHELLA,85234,AZ,Obstetrics & Gynecology,64,0,0,0,,,
AZ,1861419566,STEMPEL,KARL,85712,AZ,Nurse Practitioner,102,0,0,0,,,
AZ,1457758609,OVERTURF,ANGELA,85607,AZ,Nurse Practitioner,157,19,12.10191083,0,0,,
AZ,1902201429,HAAKENSON,STEVEN,85746,AZ,Physician Assistant,155,0,0,0,,,
AZ,1578846937,SUTER,CASEY,85234,AZ,Physician Assistant,355,176,49.57746479,0,0,,
AZ,1700069192,THOMPSON,NICOLE,85012,AZ,Nurse Practitioner,2176,459,21.09375,111,24.18300654,,
AZ,1073501862,SINEK,TIMOTHY,85204,AZ,Optometry,1108,0,0,0,,,
AZ,1073915229,ROSARIO,CLARISSA,86409,AZ,Nurse Practitioner,240,25,10.41666667,,,,
AZ,1194753095,REDDICK,TRUDY,85323,AZ,Physician Assistant,290,87,30,0,0,,
AZ,1538109475,THOMAS,SASHA,85259,AZ,Internal Medicine,2088,73,3.496168582,,,,
AZ,1174789721,FREEMAN,REBECCA,85209,AZ,Optometry,20,0,0,0,,,
AZ,1265641203,BUNDY,JONATHAN,86301,AZ,Optometry,626,0,0,0,,,
AZ,1710900840,STEVENSON,TRACY,85297,AZ,Physician Assistant,2505,0,0,0,,,
AZ,1497839666,KRAUSE,VEENA,85283,AZ,Nurse Practitioner,232,0,0,0,,,
AZ,1609161967,SZCZEPANSKI,LINDSEY,85283,AZ,Nurse Practitioner,120,0,0,0,,,
AZ,1417210790,GUSTAFSON,ALICIA,85704,AZ,Family Practice,478,11,2.30125523,0,0,,
AZ,1982679155,SEYMANN,ROGER,85283,AZ,Obstetrics & Gynecology,169,0,0,0,,,
